itemid,name,bomc_id,timestamp,value,cmdb_id
999999996381449,container_cpu_used,ZJ-004-059,1590076830000,2.000000,docker_004
999999996381393,container_session_used,ZJ-004-058,1590076830000,0.000000,docker_003
999999996381401,container_fgc,ZJ-004-103,1590076830000,0.000000,docker_003
999999996381422,container_thread_idle,ZJ-004-063,1590076830000,0.000000,docker_004
999999996381311,container_cpu_used,ZJ-004-059,1590076830000,1.000000,docker_007
999999996381307,container_mem_used,ZJ-004-060,1590076830000,71.000000,docker_007
999999996381346,container_thread_idle,ZJ-004-063,1590076840000,0.000000,docker_001
999999996381344,container_thread_total,ZJ-004-064,1590076840000,0.000000,docker_001
999999996381356,container_fgct,ZJ-004-104,1590076840000,0.000000,docker_001
999999996381357,container_cpu_used,ZJ-004-059,1590076840000,4.000000,docker_001
999999996381347,container_session_used,ZJ-004-058,1590076840000,0.000000,docker_001
999999996381353,container_mem_used,ZJ-004-060,1590076840000,82.000000,docker_001
999999996381345,container_thread_running,ZJ-004-062,1590076840000,0.000000,docker_001
999999996381355,container_fgc,ZJ-004-103,1590076840000,0.000000,docker_001
999999996353967,container_thread_used_pct,ZJ-004-061,1590076840000,0.000000,docker_001
999999996381286,container_fgc,ZJ-004-103,1590076851000,0.000000,docker_006
999999996381278,container_session_used,ZJ-004-058,1590076851000,0.000000,docker_006
999999996353970,container_thread_used_pct,ZJ-004-061,1590076851000,0.000000,docker_006
999999996381288,container_cpu_used,ZJ-004-059,1590076851000,0.000000,docker_006
999999996381284,container_mem_used,ZJ-004-060,1590076851000,93.000000,docker_006
999999996381277,container_thread_idle,ZJ-004-063,1590076851000,0.000000,docker_006
999999996381275,container_thread_total,ZJ-004-064,1590076851000,0.000000,docker_006
999999996381276,container_thread_running,ZJ-004-062,1590076851000,0.000000,docker_006
999999996381287,container_fgct,ZJ-004-104,1590076851000,0.000000,docker_006
999999996381330,container_mem_used,ZJ-004-060,1590076860000,70.000000,docker_008
999999996381334,container_cpu_used,ZJ-004-059,1590076860000,0.000000,docker_008
999999996353968,container_thread_used_pct,ZJ-004-061,1590076860000,0.000000,docker_008
999999996381324,container_session_used,ZJ-004-058,1590076860000,0.000000,docker_008
999999996381332,container_fgc,ZJ-004-103,1590076860000,0.000000,docker_008
999999996381321,container_thread_total,ZJ-004-064,1590076860000,0.000000,docker_008
999999996381322,container_thread_running,ZJ-004-062,1590076860000,0.000000,docker_008
999999996381333,container_fgct,ZJ-004-104,1590076860000,0.000000,docker_008
999999996381323,container_thread_idle,ZJ-004-063,1590076860000,0.000000,docker_008
999999996381420,container_thread_running,ZJ-004-062,1590076863000,0.000000,docker_004
999999996381424,container_session_used,ZJ-004-058,1590076863000,0.000000,docker_004
999999996381436,container_mem_used,ZJ-004-060,1590076863000,45.000000,docker_004
999999996381440,container_fgct,ZJ-004-104,1590076863000,0.000000,docker_004
999999996353964,container_thread_used_pct,ZJ-004-061,1590076863000,0.000000,docker_004
999999996381442,container_fgc,ZJ-004-103,1590076863000,0.000000,docker_004
999999996381418,container_thread_total,ZJ-004-064,1590076863000,0.000000,docker_004
999999996381449,container_cpu_used,ZJ-004-059,1590076863000,2.000000,docker_004
999999996381422,container_thread_idle,ZJ-004-063,1590076863000,0.000000,docker_004
999999996381346,container_thread_idle,ZJ-004-063,1590076864000,0.000000,docker_001
999999996381344,container_thread_total,ZJ-004-064,1590076864000,0.000000,docker_001
999999996381356,container_fgct,ZJ-004-104,1590076864000,0.000000,docker_001
999999996381357,container_cpu_used,ZJ-004-059,1590076864000,4.000000,docker_001
999999996381347,container_session_used,ZJ-004-058,1590076864000,0.000000,docker_001
999999996381353,container_mem_used,ZJ-004-060,1590076864000,82.000000,docker_001
999999996381345,container_thread_running,ZJ-004-062,1590076864000,0.000000,docker_001
999999996381355,container_fgc,ZJ-004-103,1590076864000,0.000000,docker_001
999999996353967,container_thread_used_pct,ZJ-004-061,1590076864000,0.000000,docker_001
999999996381254,container_thread_idle,ZJ-004-063,1590076870000,0.000000,docker_005
999999996381252,container_thread_total,ZJ-004-064,1590076870000,0.000000,docker_005
999999996381264,container_fgct,ZJ-004-104,1590076870000,0.000000,docker_005
999999996381265,container_cpu_used,ZJ-004-059,1590076870000,0.000000,docker_005
999999996381253,container_thread_running,ZJ-004-062,1590076870000,0.000000,docker_005
999999996381261,container_mem_used,ZJ-004-060,1590076870000,58.000000,docker_005
999999996381255,container_session_used,ZJ-004-058,1590076870000,0.000000,docker_005
999999996381263,container_fgc,ZJ-004-103,1590076870000,0.000000,docker_005
999999996353971,container_thread_used_pct,ZJ-004-061,1590076870000,0.000000,docker_005
999999996381368,container_thread_running,ZJ-004-062,1590076881000,0.000000,docker_002
999999996353966,container_thread_used_pct,ZJ-004-061,1590076881000,0.000000,docker_002
999999996381380,container_cpu_used,ZJ-004-059,1590076881000,3.000000,docker_002
999999996381378,container_fgc,ZJ-004-103,1590076881000,0.000000,docker_002
999999996381379,container_fgct,ZJ-004-104,1590076881000,0.000000,docker_002
999999996381370,container_session_used,ZJ-004-058,1590076881000,0.000000,docker_002
999999996381367,container_thread_total,ZJ-004-064,1590076881000,0.000000,docker_002
999999996381376,container_mem_used,ZJ-004-060,1590076881000,40.000000,docker_002
999999996381369,container_thread_idle,ZJ-004-063,1590076881000,0.000000,docker_002
999999996381298,container_thread_total,ZJ-004-064,1590076890000,0.000000,docker_007
999999996381310,container_fgct,ZJ-004-104,1590076890000,0.000000,docker_007
999999996381390,container_thread_total,ZJ-004-064,1590076890000,0.000000,docker_003
999999996381402,container_fgct,ZJ-004-104,1590076890000,0.000000,docker_003
999999996381300,container_thread_idle,ZJ-004-063,1590076890000,0.000000,docker_007
999999996353965,container_thread_used_pct,ZJ-004-061,1590076890000,0.000000,docker_003
999999996381403,container_cpu_used,ZJ-004-059,1590076890000,2.000000,docker_003
999999996353969,container_thread_used_pct,ZJ-004-061,1590076890000,0.000000,docker_007
999999996381399,container_mem_used,ZJ-004-060,1590076890000,45.000000,docker_003
999999996381301,container_session_used,ZJ-004-058,1590076890000,0.000000,docker_007
999999996381391,container_thread_running,ZJ-004-062,1590076890000,0.000000,docker_003
999999996381309,container_fgc,ZJ-004-103,1590076890000,0.000000,docker_007
999999996381392,container_thread_idle,ZJ-004-063,1590076890000,0.000000,docker_003
999999996381299,container_thread_running,ZJ-004-062,1590076890000,0.000000,docker_007
999999996381393,container_session_used,ZJ-004-058,1590076890000,0.000000,docker_003
999999996381401,container_fgc,ZJ-004-103,1590076890000,0.000000,docker_003
999999996381311,container_cpu_used,ZJ-004-059,1590076890000,1.000000,docker_007
999999996381307,container_mem_used,ZJ-004-060,1590076890000,71.000000,docker_007
999999996381277,container_thread_idle,ZJ-004-063,1590076911000,0.000000,docker_006
999999996381276,container_thread_running,ZJ-004-062,1590076911000,0.000000,docker_006
999999996381287,container_fgct,ZJ-004-104,1590076911000,0.000000,docker_006
999999996381286,container_fgc,ZJ-004-103,1590076911000,0.000000,docker_006
999999996381278,container_session_used,ZJ-004-058,1590076911000,0.000000,docker_006
999999996353970,container_thread_used_pct,ZJ-004-061,1590076911000,0.000000,docker_006
999999996381288,container_cpu_used,ZJ-004-059,1590076911000,0.000000,docker_006
999999996381284,container_mem_used,ZJ-004-060,1590076911000,93.000000,docker_006
999999996381275,container_thread_total,ZJ-004-064,1590076911000,0.000000,docker_006
999999996381321,container_thread_total,ZJ-004-064,1590076920000,0.000000,docker_008
999999996381322,container_thread_running,ZJ-004-062,1590076920000,0.000000,docker_008
999999996381333,container_fgct,ZJ-004-104,1590076920000,0.000000,docker_008
999999996381330,container_mem_used,ZJ-004-060,1590076920000,70.000000,docker_008
999999996381334,container_cpu_used,ZJ-004-059,1590076920000,0.000000,docker_008
999999996353968,container_thread_used_pct,ZJ-004-061,1590076920000,0.000000,docker_008
999999996381324,container_session_used,ZJ-004-058,1590076920000,0.000000,docker_008
999999996381332,container_fgc,ZJ-004-103,1590076920000,0.000000,docker_008
999999996381323,container_thread_idle,ZJ-004-063,1590076920000,0.000000,docker_008
999999996381265,container_cpu_used,ZJ-004-059,1590076930000,0.000000,docker_005
999999996381253,container_thread_running,ZJ-004-062,1590076930000,0.000000,docker_005
999999996381261,container_mem_used,ZJ-004-060,1590076930000,58.000000,docker_005
999999996381254,container_thread_idle,ZJ-004-063,1590076930000,0.000000,docker_005
999999996353971,container_thread_used_pct,ZJ-004-061,1590076930000,0.000000,docker_005
999999996381252,container_thread_total,ZJ-004-064,1590076930000,0.000000,docker_005
999999996381264,container_fgct,ZJ-004-104,1590076930000,0.000000,docker_005
999999996381255,container_session_used,ZJ-004-058,1590076930000,0.000000,docker_005
999999996381263,container_fgc,ZJ-004-103,1590076930000,0.000000,docker_005
999999996381379,container_fgct,ZJ-004-104,1590076941000,0.000000,docker_002
999999996381367,container_thread_total,ZJ-004-064,1590076941000,0.000000,docker_002
999999996381368,container_thread_running,ZJ-004-062,1590076941000,0.000000,docker_002
999999996353966,container_thread_used_pct,ZJ-004-061,1590076941000,0.000000,docker_002
999999996381380,container_cpu_used,ZJ-004-059,1590076941000,2.000000,docker_002
999999996381378,container_fgc,ZJ-004-103,1590076941000,0.000000,docker_002
999999996381369,container_thread_idle,ZJ-004-063,1590076941000,0.000000,docker_002
999999996381370,container_session_used,ZJ-004-058,1590076941000,0.000000,docker_002
999999996381376,container_mem_used,ZJ-004-060,1590076941000,40.000000,docker_002
999999996353965,container_thread_used_pct,ZJ-004-061,1590076949000,0.000000,docker_003
999999996381403,container_cpu_used,ZJ-004-059,1590076949000,2.000000,docker_003
999999996353969,container_thread_used_pct,ZJ-004-061,1590076949000,0.000000,docker_007
999999996381399,container_mem_used,ZJ-004-060,1590076949000,45.000000,docker_003
999999996381301,container_session_used,ZJ-004-058,1590076949000,0.000000,docker_007
999999996381391,container_thread_running,ZJ-004-062,1590076949000,0.000000,docker_003
999999996381309,container_fgc,ZJ-004-103,1590076949000,0.000000,docker_007
999999996381401,container_fgc,ZJ-004-103,1590076949000,0.000000,docker_003
999999996381311,container_cpu_used,ZJ-004-059,1590076949000,0.000000,docker_007
999999996381310,container_fgct,ZJ-004-104,1590076949000,0.000000,docker_007
999999996381298,container_thread_total,ZJ-004-064,1590076949000,0.000000,docker_007
999999996381390,container_thread_total,ZJ-004-064,1590076949000,0.000000,docker_003
999999996381402,container_fgct,ZJ-004-104,1590076949000,0.000000,docker_003
999999996381300,container_thread_idle,ZJ-004-063,1590076949000,0.000000,docker_007
999999996381392,container_thread_idle,ZJ-004-063,1590076949000,0.000000,docker_003
999999996381299,container_thread_running,ZJ-004-062,1590076949000,0.000000,docker_007
999999996381393,container_session_used,ZJ-004-058,1590076949000,0.000000,docker_003
999999996381307,container_mem_used,ZJ-004-060,1590076949000,71.000000,docker_007
999999996381422,container_thread_idle,ZJ-004-063,1590076950000,0.000000,docker_004
999999996381440,container_fgct,ZJ-004-104,1590076950000,0.000000,docker_004
999999996381420,container_thread_running,ZJ-004-062,1590076950000,0.000000,docker_004
999999996381424,container_session_used,ZJ-004-058,1590076950000,0.000000,docker_004
999999996381436,container_mem_used,ZJ-004-060,1590076950000,45.000000,docker_004
999999996353964,container_thread_used_pct,ZJ-004-061,1590076950000,0.000000,docker_004
999999996381442,container_fgc,ZJ-004-103,1590076950000,0.000000,docker_004
999999996381418,container_thread_total,ZJ-004-064,1590076950000,0.000000,docker_004
999999996381449,container_cpu_used,ZJ-004-059,1590076950000,2.000000,docker_004
999999996381357,container_cpu_used,ZJ-004-059,1590076960000,43.000000,docker_001
999999996381353,container_mem_used,ZJ-004-060,1590076960000,82.000000,docker_001
999999996381345,container_thread_running,ZJ-004-062,1590076960000,0.000000,docker_001
999999996381346,container_thread_idle,ZJ-004-063,1590076960000,0.000000,docker_001
999999996381344,container_thread_total,ZJ-004-064,1590076960000,0.000000,docker_001
999999996381356,container_fgct,ZJ-004-104,1590076960000,0.000000,docker_001
999999996381347,container_session_used,ZJ-004-058,1590076960000,0.000000,docker_001
999999996381355,container_fgc,ZJ-004-103,1590076960000,0.000000,docker_001
999999996353967,container_thread_used_pct,ZJ-004-061,1590076960000,0.000000,docker_001
999999996381277,container_thread_idle,ZJ-004-063,1590076974000,0.000000,docker_006
999999996381276,container_thread_running,ZJ-004-062,1590076974000,0.000000,docker_006
999999996381287,container_fgct,ZJ-004-104,1590076974000,0.000000,docker_006
999999996381286,container_fgc,ZJ-004-103,1590076974000,0.000000,docker_006
999999996381278,container_session_used,ZJ-004-058,1590076974000,0.000000,docker_006
999999996353970,container_thread_used_pct,ZJ-004-061,1590076974000,0.000000,docker_006
999999996381288,container_cpu_used,ZJ-004-059,1590076974000,23.000000,docker_006
999999996381284,container_mem_used,ZJ-004-060,1590076974000,93.000000,docker_006
999999996381275,container_thread_total,ZJ-004-064,1590076974000,0.000000,docker_006
999999996381321,container_thread_total,ZJ-004-064,1590076980000,0.000000,docker_008
999999996381322,container_thread_running,ZJ-004-062,1590076980000,0.000000,docker_008
999999996381333,container_fgct,ZJ-004-104,1590076980000,0.000000,docker_008
999999996381330,container_mem_used,ZJ-004-060,1590076980000,70.000000,docker_008
999999996381334,container_cpu_used,ZJ-004-059,1590076980000,5.000000,docker_008
999999996353968,container_thread_used_pct,ZJ-004-061,1590076980000,0.000000,docker_008
999999996381324,container_session_used,ZJ-004-058,1590076980000,0.000000,docker_008
999999996381332,container_fgc,ZJ-004-103,1590076980000,0.000000,docker_008
999999996381323,container_thread_idle,ZJ-004-063,1590076980000,0.000000,docker_008
999999996381265,container_cpu_used,ZJ-004-059,1590076981000,1.000000,docker_005
999999996381253,container_thread_running,ZJ-004-062,1590076981000,0.000000,docker_005
999999996381261,container_mem_used,ZJ-004-060,1590076981000,58.000000,docker_005
999999996381254,container_thread_idle,ZJ-004-063,1590076981000,0.000000,docker_005
999999996353971,container_thread_used_pct,ZJ-004-061,1590076981000,0.000000,docker_005
999999996381252,container_thread_total,ZJ-004-064,1590076981000,0.000000,docker_005
999999996381264,container_fgct,ZJ-004-104,1590076981000,0.000000,docker_005
999999996381255,container_session_used,ZJ-004-058,1590076981000,0.000000,docker_005
999999996381263,container_fgc,ZJ-004-103,1590076981000,0.000000,docker_005
999999996381379,container_fgct,ZJ-004-104,1590077004000,0.000000,docker_002
999999996381367,container_thread_total,ZJ-004-064,1590077004000,0.000000,docker_002
999999996381368,container_thread_running,ZJ-004-062,1590077004000,0.000000,docker_002
999999996353966,container_thread_used_pct,ZJ-004-061,1590077004000,0.000000,docker_002
999999996381380,container_cpu_used,ZJ-004-059,1590077004000,3.000000,docker_002
999999996381378,container_fgc,ZJ-004-103,1590077004000,0.000000,docker_002
999999996381369,container_thread_idle,ZJ-004-063,1590077004000,0.000000,docker_002
999999996381370,container_session_used,ZJ-004-058,1590077004000,0.000000,docker_002
999999996381376,container_mem_used,ZJ-004-060,1590077004000,40.000000,docker_002
999999996353965,container_thread_used_pct,ZJ-004-061,1590077008000,0.000000,docker_003
999999996381403,container_cpu_used,ZJ-004-059,1590077008000,2.000000,docker_003
999999996353969,container_thread_used_pct,ZJ-004-061,1590077008000,0.000000,docker_007
999999996381399,container_mem_used,ZJ-004-060,1590077008000,45.000000,docker_003
999999996381301,container_session_used,ZJ-004-058,1590077008000,0.000000,docker_007
999999996381391,container_thread_running,ZJ-004-062,1590077008000,0.000000,docker_003
999999996381309,container_fgc,ZJ-004-103,1590077008000,0.000000,docker_007
999999996381401,container_fgc,ZJ-004-103,1590077008000,0.000000,docker_003
999999996381311,container_cpu_used,ZJ-004-059,1590077008000,16.000000,docker_007
999999996381310,container_fgct,ZJ-004-104,1590077008000,0.000000,docker_007
999999996381298,container_thread_total,ZJ-004-064,1590077008000,0.000000,docker_007
999999996381390,container_thread_total,ZJ-004-064,1590077008000,0.000000,docker_003
999999996381402,container_fgct,ZJ-004-104,1590077008000,0.000000,docker_003
999999996381300,container_thread_idle,ZJ-004-063,1590077008000,0.000000,docker_007
999999996381392,container_thread_idle,ZJ-004-063,1590077008000,0.000000,docker_003
999999996381299,container_thread_running,ZJ-004-062,1590077008000,0.000000,docker_007
999999996381393,container_session_used,ZJ-004-058,1590077008000,0.000000,docker_003
999999996381307,container_mem_used,ZJ-004-060,1590077008000,71.000000,docker_007
999999996381422,container_thread_idle,ZJ-004-063,1590077011000,0.000000,docker_004
999999996381440,container_fgct,ZJ-004-104,1590077011000,0.000000,docker_004
999999996381420,container_thread_running,ZJ-004-062,1590077011000,0.000000,docker_004
999999996381424,container_session_used,ZJ-004-058,1590077011000,0.000000,docker_004
999999996381436,container_mem_used,ZJ-004-060,1590077011000,45.000000,docker_004
999999996353964,container_thread_used_pct,ZJ-004-061,1590077011000,0.000000,docker_004
999999996381442,container_fgc,ZJ-004-103,1590077011000,0.000000,docker_004
999999996381418,container_thread_total,ZJ-004-064,1590077011000,0.000000,docker_004
999999996381449,container_cpu_used,ZJ-004-059,1590077011000,1.000000,docker_004
999999996381357,container_cpu_used,ZJ-004-059,1590077023000,32.000000,docker_001
999999996381353,container_mem_used,ZJ-004-060,1590077023000,82.000000,docker_001
999999996381345,container_thread_running,ZJ-004-062,1590077023000,0.000000,docker_001
999999996381346,container_thread_idle,ZJ-004-063,1590077023000,0.000000,docker_001
999999996381344,container_thread_total,ZJ-004-064,1590077023000,0.000000,docker_001
999999996381356,container_fgct,ZJ-004-104,1590077023000,0.000000,docker_001
999999996381347,container_session_used,ZJ-004-058,1590077023000,0.000000,docker_001
999999996381355,container_fgc,ZJ-004-103,1590077023000,0.000000,docker_001
999999996353967,container_thread_used_pct,ZJ-004-061,1590077023000,0.000000,docker_001
999999996381277,container_thread_idle,ZJ-004-063,1590077034000,0.000000,docker_006
999999996381276,container_thread_running,ZJ-004-062,1590077034000,0.000000,docker_006
999999996381287,container_fgct,ZJ-004-104,1590077034000,0.000000,docker_006
999999996381286,container_fgc,ZJ-004-103,1590077034000,0.000000,docker_006
999999996381278,container_session_used,ZJ-004-058,1590077034000,0.000000,docker_006
999999996353970,container_thread_used_pct,ZJ-004-061,1590077034000,0.000000,docker_006
999999996381288,container_cpu_used,ZJ-004-059,1590077034000,23.000000,docker_006
999999996381284,container_mem_used,ZJ-004-060,1590077034000,93.000000,docker_006
999999996381275,container_thread_total,ZJ-004-064,1590077034000,0.000000,docker_006
999999996381321,container_thread_total,ZJ-004-064,1590077041000,0.000000,docker_008
999999996381322,container_thread_running,ZJ-004-062,1590077041000,0.000000,docker_008
999999996381333,container_fgct,ZJ-004-104,1590077041000,0.000000,docker_008
999999996381330,container_mem_used,ZJ-004-060,1590077041000,70.000000,docker_008
999999996381334,container_cpu_used,ZJ-004-059,1590077041000,1.000000,docker_008
999999996353968,container_thread_used_pct,ZJ-004-061,1590077041000,0.000000,docker_008
999999996381324,container_session_used,ZJ-004-058,1590077041000,0.000000,docker_008
999999996381332,container_fgc,ZJ-004-103,1590077041000,0.000000,docker_008
999999996381323,container_thread_idle,ZJ-004-063,1590077041000,0.000000,docker_008
999999996353965,container_thread_used_pct,ZJ-004-061,1590077043000,0.000000,docker_003
999999996381403,container_cpu_used,ZJ-004-059,1590077043000,2.000000,docker_003
999999996353969,container_thread_used_pct,ZJ-004-061,1590077043000,0.000000,docker_007
999999996381399,container_mem_used,ZJ-004-060,1590077043000,45.000000,docker_003
999999996381301,container_session_used,ZJ-004-058,1590077043000,0.000000,docker_007
999999996381391,container_thread_running,ZJ-004-062,1590077043000,0.000000,docker_003
999999996381309,container_fgc,ZJ-004-103,1590077043000,0.000000,docker_007
999999996381401,container_fgc,ZJ-004-103,1590077043000,0.000000,docker_003
999999996381311,container_cpu_used,ZJ-004-059,1590077043000,0.000000,docker_007
999999996381310,container_fgct,ZJ-004-104,1590077043000,0.000000,docker_007
999999996381298,container_thread_total,ZJ-004-064,1590077043000,0.000000,docker_007
999999996381390,container_thread_total,ZJ-004-064,1590077043000,0.000000,docker_003
999999996381402,container_fgct,ZJ-004-104,1590077043000,0.000000,docker_003
999999996381300,container_thread_idle,ZJ-004-063,1590077043000,0.000000,docker_007
999999996381392,container_thread_idle,ZJ-004-063,1590077043000,0.000000,docker_003
999999996381299,container_thread_running,ZJ-004-062,1590077043000,0.000000,docker_007
999999996381393,container_session_used,ZJ-004-058,1590077043000,0.000000,docker_003
999999996381307,container_mem_used,ZJ-004-060,1590077043000,71.000000,docker_007
999999996381265,container_cpu_used,ZJ-004-059,1590077050000,0.000000,docker_005
999999996381253,container_thread_running,ZJ-004-062,1590077050000,0.000000,docker_005
999999996381261,container_mem_used,ZJ-004-060,1590077050000,58.000000,docker_005
999999996381254,container_thread_idle,ZJ-004-063,1590077050000,0.000000,docker_005
999999996353971,container_thread_used_pct,ZJ-004-061,1590077050000,0.000000,docker_005
999999996381252,container_thread_total,ZJ-004-064,1590077050000,0.000000,docker_005
999999996381264,container_fgct,ZJ-004-104,1590077050000,0.000000,docker_005
999999996381255,container_session_used,ZJ-004-058,1590077050000,0.000000,docker_005
999999996381263,container_fgc,ZJ-004-103,1590077050000,0.000000,docker_005
999999996381422,container_thread_idle,ZJ-004-063,1590077071000,0.000000,docker_004
999999996381440,container_fgct,ZJ-004-104,1590077071000,0.000000,docker_004
999999996381420,container_thread_running,ZJ-004-062,1590077071000,0.000000,docker_004
999999996381424,container_session_used,ZJ-004-058,1590077071000,0.000000,docker_004
999999996381436,container_mem_used,ZJ-004-060,1590077071000,45.000000,docker_004
999999996353964,container_thread_used_pct,ZJ-004-061,1590077071000,0.000000,docker_004
999999996381442,container_fgc,ZJ-004-103,1590077071000,0.000000,docker_004
999999996381418,container_thread_total,ZJ-004-064,1590077071000,0.000000,docker_004
999999996381449,container_cpu_used,ZJ-004-059,1590077071000,27.000000,docker_004
999999996381357,container_cpu_used,ZJ-004-059,1590077083000,48.000000,docker_001
999999996381353,container_mem_used,ZJ-004-060,1590077083000,82.000000,docker_001
999999996381345,container_thread_running,ZJ-004-062,1590077083000,0.000000,docker_001
999999996381346,container_thread_idle,ZJ-004-063,1590077083000,0.000000,docker_001
999999996381344,container_thread_total,ZJ-004-064,1590077083000,0.000000,docker_001
999999996381356,container_fgct,ZJ-004-104,1590077083000,0.000000,docker_001
999999996381347,container_session_used,ZJ-004-058,1590077083000,0.000000,docker_001
999999996381355,container_fgc,ZJ-004-103,1590077083000,0.000000,docker_001
999999996353967,container_thread_used_pct,ZJ-004-061,1590077083000,0.000000,docker_001
999999996381277,container_thread_idle,ZJ-004-063,1590077095000,0.000000,docker_006
999999996381276,container_thread_running,ZJ-004-062,1590077095000,0.000000,docker_006
999999996381287,container_fgct,ZJ-004-104,1590077095000,0.000000,docker_006
999999996381286,container_fgc,ZJ-004-103,1590077095000,0.000000,docker_006
999999996381278,container_session_used,ZJ-004-058,1590077095000,0.000000,docker_006
999999996353970,container_thread_used_pct,ZJ-004-061,1590077095000,0.000000,docker_006
999999996381288,container_cpu_used,ZJ-004-059,1590077095000,24.000000,docker_006
999999996381284,container_mem_used,ZJ-004-060,1590077095000,93.000000,docker_006
999999996381275,container_thread_total,ZJ-004-064,1590077095000,0.000000,docker_006
999999996381321,container_thread_total,ZJ-004-064,1590077101000,0.000000,docker_008
999999996381422,container_thread_idle,ZJ-004-063,1590077101000,0.000000,docker_004
999999996381440,container_fgct,ZJ-004-104,1590077101000,0.000000,docker_004
999999996381322,container_thread_running,ZJ-004-062,1590077101000,0.000000,docker_008
999999996381333,container_fgct,ZJ-004-104,1590077101000,0.000000,docker_008
999999996381420,container_thread_running,ZJ-004-062,1590077101000,0.000000,docker_004
999999996381330,container_mem_used,ZJ-004-060,1590077101000,70.000000,docker_008
999999996381334,container_cpu_used,ZJ-004-059,1590077101000,9.000000,docker_008
999999996381424,container_session_used,ZJ-004-058,1590077101000,0.000000,docker_004
999999996381436,container_mem_used,ZJ-004-060,1590077101000,45.000000,docker_004
999999996353968,container_thread_used_pct,ZJ-004-061,1590077101000,0.000000,docker_008
999999996353964,container_thread_used_pct,ZJ-004-061,1590077101000,0.000000,docker_004
999999996381442,container_fgc,ZJ-004-103,1590077101000,0.000000,docker_004
